Multiplier,0,,Dimensions,15,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,48585.6141535745,8.0048,5/1/2019 8:04:50 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-R m3,22,22,50,5/1/2019 8:59:47 AM,537958.35,761361.27,250549.24,3.58,1.59,0.04,0.20,0.00,0.00,1100.00,NaN,761361.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,22,22,50,5/1/2019 8:59:48 AM,537958.35,841335.95,270852.44,4.44,2.31,0.02,0.14,0.04,1.16,1100.00,NaN,841335.95,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,22,22,50,5/1/2019 8:59:48 AM,537958.35,615620.23,140467.56,2.70,1.42,0.00,0.00,0.00,0.00,1100.00,NaN,615620.23,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,22,22,50,5/1/2019 8:59:49 AM,537958.35,669839.75,193698.95,3.12,2.03,0.00,0.00,0.00,0.00,1100.00,NaN,669839.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,22,22,50,5/1/2019 8:59:50 AM,537958.35,569001.74,106313.04,2.32,1.07,0.00,0.00,0.00,0.00,1100.00,NaN,569001.74,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,22,22,50,5/1/2019 8:59:50 AM,537958.35,557508.08,81033.48,2.26,0.93,0.00,0.00,0.00,0.00,1100.00,NaN,557508.08,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,22,22,50,5/1/2019 8:59:51 AM,537958.35,545184.00,50579.51,2.16,1.12,0.00,0.00,0.00,0.00,1100.00,NaN,545184.00,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,22,22,50,5/1/2019 8:59:52 AM,537958.35,551788.51,68250.91,2.12,0.62,0.00,0.00,0.00,0.00,1100.00,NaN,551788.51,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,22,22,50,5/1/2019 8:59:53 AM,537958.35,537958.35,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,537958.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,22,22,50,5/1/2019 8:59:54 AM,537958.35,544058.13,42698.43,2.08,0.56,0.00,0.00,0.00,0.00,1100.00,NaN,544058.13,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,22,22,50,5/1/2019 8:59:55 AM,537958.35,551725.28,68434.07,2.04,0.20,0.00,0.00,0.00,0.00,1100.00,NaN,551725.28,NaN,0.00,0.00,0.00,0.00
Raw Model,1,540946.056611682,21642.2767,5/1/2019 8:59:55 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,22,22,50,5/1/2019 8:59:56 AM,1798912.50,3383908.51,880527.73,6.74,2.29,5.62,1.94,0.18,4.73,1100.00,NaN,3383908.51,NaN,0.00,0.00,0.00,0.00
CLUSTER,22,22,50,5/1/2019 8:59:57 AM,1425410.58,2478367.91,567200.13,6.02,2.03,3.48,1.33,0.36,12.04,1100.00,NaN,2478367.91,NaN,0.00,0.00,0.00,0.00
MaxSumK,22,22,50,5/1/2019 9:00:00 AM,2072324.00,2588060.08,238148.17,6.76,1.34,0.10,0.30,1.18,33.17,1100.00,NaN,2588060.08,NaN,0.00,0.00,0.00,0.00
MaxiMinK,22,22,50,5/1/2019 9:00:03 AM,540946.06,540946.06,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,540946.06,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,22,22,50,5/1/2019 9:00:04 AM,980521.74,2120655.46,485816.57,6.94,2.05,0.38,0.56,0.58,16.77,1100.00,NaN,2120655.46,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,22,22,50,5/1/2019 9:00:05 AM,1449684.04,2108168.93,422544.31,6.86,1.85,0.48,0.73,0.68,17.41,1100.00,NaN,2108168.93,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,22,22,50,5/1/2019 9:00:06 AM,540946.06,1275451.24,324607.77,5.84,1.60,0.12,0.32,0.06,1.48,1100.00,NaN,1275451.24,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,22,22,50,5/1/2019 9:00:07 AM,540946.06,1138675.91,339106.79,5.24,1.69,0.02,0.14,0.04,1.61,1100.00,NaN,1138675.91,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,22,22,50,5/1/2019 9:00:08 AM,540946.06,775985.17,246372.91,3.98,2.32,0.00,0.00,0.02,0.35,1100.00,NaN,775985.17,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,22,22,50,5/1/2019 9:00:09 AM,540946.06,819374.58,284345.68,3.98,2.01,0.02,0.14,0.00,0.00,1100.00,NaN,819374.58,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,22,22,50,5/1/2019 9:00:10 AM,540946.06,666901.28,189457.05,2.92,1.51,0.00,0.00,0.00,0.00,1100.00,NaN,666901.28,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,22,22,50,5/1/2019 9:00:11 AM,540946.06,628035.55,166257.22,2.96,1.72,0.00,0.00,0.00,0.00,1100.00,NaN,628035.55,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,22,22,50,5/1/2019 9:00:11 AM,540946.06,568643.45,98514.15,2.24,0.95,0.00,0.00,0.00,0.00,1100.00,NaN,568643.45,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,22,22,50,5/1/2019 9:00:12 AM,540946.06,559425.95,74545.31,2.20,0.75,0.00,0.00,0.00,0.00,1100.00,NaN,559425.95,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,22,22,50,5/1/2019 9:00:13 AM,540946.06,540946.06,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,540946.06,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,22,22,50,5/1/2019 9:00:13 AM,540946.06,545469.76,31665.96,2.04,0.28,0.00,0.00,0.00,0.00,1100.00,NaN,545469.76,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,22,22,50,5/1/2019 9:00:14 AM,540946.06,556203.52,74746.05,2.08,0.44,0.00,0.00,0.00,0.00,1100.00,NaN,556203.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,22,22,50,5/1/2019 9:00:15 AM,540946.06,548243.37,51081.19,2.06,0.42,0.00,0.00,0.00,0.00,1100.00,NaN,548243.37,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,22,22,50,5/1/2019 9:00:16 AM,540946.06,540946.06,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,540946.06,NaN,0.00,0.00,0.00,0.00
Raw Model,1,537873.940661522,21279.4329,5/1/2019 9:00:16 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,22,22,50,5/1/2019 9:00:17 AM,2046368.72,3655679.43,845784.03,5.98,1.78,5.72,1.94,0.42,11.68,1100.00,NaN,3655679.43,NaN,0.00,0.00,0.00,0.00
CLUSTER,22,22,50,5/1/2019 9:00:18 AM,1470516.65,2723116.30,643630.30,6.28,2.24,3.62,1.43,0.48,15.15,1100.00,NaN,2723116.30,NaN,0.00,0.00,0.00,0.00
MaxSumK,22,22,50,5/1/2019 9:00:21 AM,1721036.83,2263603.85,249316.95,6.66,2.02,0.24,0.43,0.74,21.05,1100.00,NaN,2263603.85,NaN,0.00,0.00,0.00,0.00
MaxiMinK,22,22,50,5/1/2019 9:00:24 AM,537873.94,537873.94,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,537873.94,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,22,22,50,5/1/2019 9:00:25 AM,1135572.18,2281182.89,515878.39,6.54,1.60,0.48,0.57,0.42,11.83,1100.00,NaN,2281182.89,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,22,22,50,5/1/2019 9:00:26 AM,1196966.41,2271932.20,591506.00,6.82,1.71,0.46,0.67,0.58,19.98,1100.00,NaN,2271932.20,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,22,22,50,5/1/2019 9:00:27 AM,537873.94,1364109.10,385415.71,5.56,1.42,0.04,0.20,0.06,1.88,1100.00,NaN,1364109.10,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,22,22,50,5/1/2019 9:00:28 AM,537873.94,1172654.12,357550.06,5.48,1.99,0.06,0.24,0.02,0.20,1100.00,NaN,1172654.12,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,22,22,50,5/1/2019 9:00:29 AM,537873.94,806162.90,209868.06,3.98,1.62,0.00,0.00,0.00,0.00,1100.00,NaN,806162.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,22,22,50,5/1/2019 9:00:30 AM,537873.94,843425.10,303114.49,4.02,2.23,0.02,0.14,0.06,1.99,1100.00,NaN,843425.10,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,22,22,50,5/1/2019 9:00:31 AM,537873.94,616958.62,142081.43,2.78,1.46,0.00,0.00,0.04,1.83,1100.00,NaN,616958.62,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,22,22,50,5/1/2019 9:00:31 AM,537873.94,648298.16,193942.33,2.88,1.54,0.00,0.00,0.00,0.00,1100.00,NaN,648298.16,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,22,22,50,5/1/2019 9:00:32 AM,537873.94,583932.89,123066.22,2.60,1.52,0.00,0.00,0.02,0.60,1100.00,NaN,583932.89,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,22,22,50,5/1/2019 9:00:33 AM,537873.94,564382.54,94971.94,2.26,0.77,0.00,0.00,0.00,0.00,1100.00,NaN,564382.54,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,22,22,50,5/1/2019 9:00:33 AM,537873.94,544793.61,48437.68,2.04,0.28,0.00,0.00,0.00,0.00,1100.00,NaN,544793.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,22,22,50,5/1/2019 9:00:34 AM,537873.94,545037.88,50147.59,2.06,0.42,0.00,0.00,0.00,0.00,1100.00,NaN,545037.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,22,22,50,5/1/2019 9:00:35 AM,537873.94,545595.25,54049.19,2.06,0.42,0.00,0.00,0.00,0.00,1100.00,NaN,545595.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,22,22,50,5/1/2019 9:00:36 AM,537873.94,537873.94,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,537873.94,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,22,22,50,5/1/2019 9:00:37 AM,537873.94,537873.94,NaN,2.02,0.14,0.00,0.00,0.00,0.00,1100.00,NaN,537873.94,NaN,0.00,0.00,0.00,0.00
Raw Model,1,539691.8917614,20959.1601,5/1/2019 9:00:37 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,22,22,50,5/1/2019 9:00:38 AM,1770365.35,2849512.59,591370.30,6.62,2.12,4.90,1.46,0.26,6.23,1100.00,NaN,2849512.59,NaN,0.00,0.00,0.00,0.00
CLUSTER,22,22,50,5/1/2019 9:00:39 AM,1091267.11,2476145.05,608276.44,6.40,1.85,3.48,1.33,0.22,5.41,1100.00,NaN,2476145.05,NaN,0.00,0.00,0.00,0.00
MaxSumK,22,22,50,5/1/2019 9:00:43 AM,1259875.98,1706294.02,223382.47,8.04,1.82,1.10,0.54,0.10,3.39,1100.00,NaN,1706294.02,NaN,0.00,0.00,0.00,0.00
MaxiMinK,22,22,50,5/1/2019 9:00:45 AM,539691.89,539691.89,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,539691.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,22,22,50,5/1/2019 9:00:46 AM,763188.98,2091717.70,479721.75,6.26,1.69,0.50,0.61,0.68,22.75,1100.00,NaN,2091717.70,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,22,22,50,5/1/2019 9:00:48 AM,1151143.22,2118778.24,453540.65,7.08,1.75,0.38,0.52,0.68,19.23,1100.00,NaN,2118778.24,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,22,22,50,5/1/2019 9:00:49 AM,539691.89,1115840.87,282193.66,5.92,1.89,0.08,0.27,0.06,1.95,1100.00,NaN,1115840.87,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,22,22,50,5/1/2019 9:00:50 AM,539691.89,1112539.25,335347.59,5.68,1.97,0.04,0.20,0.04,1.65,1100.00,NaN,1112539.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,22,22,50,5/1/2019 9:00:51 AM,539691.89,837320.93,244251.93,4.56,2.05,0.02,0.14,0.00,0.00,1100.00,NaN,837320.93,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,22,22,50,5/1/2019 9:00:52 AM,539691.89,731505.20,210618.59,3.82,2.29,0.00,0.00,0.02,0.24,1100.00,NaN,731505.20,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,22,22,50,5/1/2019 9:00:52 AM,539691.89,630791.11,186665.39,2.60,1.08,0.00,0.00,0.02,0.53,1100.00,NaN,630791.11,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,22,22,50,5/1/2019 9:00:53 AM,539691.89,642106.38,164395.47,2.78,1.29,0.00,0.00,0.00,0.00,1100.00,NaN,642106.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,22,22,50,5/1/2019 9:00:53 AM,539691.89,546514.75,47760.02,2.10,0.50,0.00,0.00,0.00,0.00,1100.00,NaN,546514.75,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,22,22,50,5/1/2019 9:00:54 AM,539691.89,552483.17,50729.12,2.12,0.52,0.02,0.14,0.00,0.00,1100.00,NaN,552483.17,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,22,22,50,5/1/2019 9:00:55 AM,539691.89,549776.34,49574.83,2.10,0.50,0.00,0.00,0.00,0.00,1100.00,NaN,549776.34,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,22,22,50,5/1/2019 9:00:56 AM,539691.89,539691.89,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,539691.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,22,22,50,5/1/2019 9:00:56 AM,539691.89,539691.89,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,539691.89,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,22,22,50,5/1/2019 9:00:57 AM,539691.89,539691.89,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,539691.89,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,22,22,50,5/1/2019 9:00:58 AM,539691.89,539691.89,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,539691.89,NaN,0.00,0.00,0.00,0.00
Raw Model,1,529329.403988054,21308.3836,5/1/2019 9:00:58 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,22,22,50,5/1/2019 9:00:59 AM,1874639.33,3058166.48,747984.77,6.12,1.57,5.72,1.87,0.40,11.16,1100.00,NaN,3058166.48,NaN,0.00,0.00,0.00,0.00
CLUSTER,22,22,50,5/1/2019 9:01:01 AM,1013743.24,2427823.33,572455.17,6.88,2.11,3.56,1.78,0.44,13.51,1100.00,NaN,2427823.33,NaN,0.00,0.00,0.00,0.00
MaxSumK,22,22,50,5/1/2019 9:01:04 AM,1712951.43,2102927.10,350033.09,7.00,0.94,0.22,0.46,0.84,24.83,1100.00,NaN,2102927.10,NaN,0.00,0.00,0.00,0.00
MaxiMinK,22,22,50,5/1/2019 9:01:06 AM,529329.40,529329.40,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,529329.40,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,22,22,50,5/1/2019 9:01:08 AM,1138853.53,1960290.34,545610.66,6.78,1.88,0.26,0.48,0.48,12.83,1100.00,NaN,1960290.34,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,22,22,50,5/1/2019 9:01:09 AM,1038868.43,1888395.78,384799.58,7.26,2.38,0.42,0.70,0.42,13.71,1100.00,NaN,1888395.78,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,22,22,50,5/1/2019 9:01:10 AM,529329.40,1086002.60,329932.80,5.80,1.81,0.00,0.00,0.08,2.35,1100.00,NaN,1086002.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,22,22,50,5/1/2019 9:01:11 AM,529329.40,1101399.58,381692.48,5.70,1.89,0.04,0.20,0.08,3.14,1100.00,NaN,1101399.58,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,22,22,50,5/1/2019 9:01:12 AM,529329.40,725840.07,233013.36,3.84,1.99,0.02,0.14,0.00,0.00,1100.00,NaN,725840.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,22,22,50,5/1/2019 9:01:13 AM,529329.40,780876.35,256818.37,4.42,2.34,0.00,0.00,0.02,0.55,1100.00,NaN,780876.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,22,22,50,5/1/2019 9:01:14 AM,529329.40,556570.44,92766.48,2.36,1.14,0.00,0.00,0.00,0.00,1100.00,NaN,556570.44,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,22,22,50,5/1/2019 9:01:14 AM,529329.40,584113.70,131469.74,2.68,1.59,0.00,0.00,0.00,0.00,1100.00,NaN,584113.70,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,22,22,50,5/1/2019 9:01:15 AM,529329.40,553140.64,84839.19,2.20,0.82,0.00,0.00,0.00,0.00,1100.00,NaN,553140.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,22,22,50,5/1/2019 9:01:15 AM,529329.40,544366.36,60037.13,2.20,0.85,0.00,0.00,0.00,0.00,1100.00,NaN,544366.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,22,22,50,5/1/2019 9:01:16 AM,529329.40,536220.56,48238.11,2.06,0.42,0.00,0.00,0.00,0.00,1100.00,NaN,536220.56,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,22,22,50,5/1/2019 9:01:17 AM,529329.40,540544.25,57997.08,2.10,0.57,0.00,0.00,0.00,0.00,1100.00,NaN,540544.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,22,22,50,5/1/2019 9:01:18 AM,529329.40,529329.40,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,529329.40,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,22,22,50,5/1/2019 9:01:19 AM,529329.40,529329.40,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,529329.40,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,22,22,50,5/1/2019 9:01:19 AM,529329.40,529329.40,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,529329.40,NaN,0.00,0.00,0.00,0.00
Raw Model,1,543759.217888823,21394.0089,5/1/2019 9:01:19 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,22,22,50,5/1/2019 9:01:21 AM,1896024.82,3588839.73,754528.94,6.68,2.19,7.16,2.08,0.14,4.17,1100.00,NaN,3588839.73,NaN,0.00,0.00,0.00,0.00
CLUSTER,22,22,50,5/1/2019 9:01:22 AM,966178.82,2419183.56,613930.97,6.46,2.29,3.54,1.56,0.36,10.62,1100.00,NaN,2419183.56,NaN,0.00,0.00,0.00,0.00
MaxSumK,22,22,50,5/1/2019 9:01:25 AM,1340761.76,1800297.41,264372.40,6.64,2.04,0.20,0.40,0.10,2.85,1100.00,NaN,1800297.41,NaN,0.00,0.00,0.00,0.00
MaxiMinK,22,22,50,5/1/2019 9:01:28 AM,543759.22,543759.22,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,543759.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,22,22,50,5/1/2019 9:01:29 AM,1103554.25,1912726.87,508011.49,7.20,2.13,0.30,0.64,0.44,12.91,1100.00,NaN,1912726.87,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,22,22,50,5/1/2019 9:01:30 AM,1053954.49,2087073.77,502483.86,7.24,1.98,0.52,0.64,0.38,11.94,1100.00,NaN,2087073.77,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,22,22,50,5/1/2019 9:01:31 AM,738954.81,1237893.99,277157.29,5.88,1.87,0.06,0.24,0.08,2.69,1100.00,NaN,1237893.99,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,22,22,50,5/1/2019 9:01:33 AM,543759.22,1158292.94,374165.64,5.86,1.91,0.00,0.00,0.02,0.76,1100.00,NaN,1158292.94,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,22,22,50,5/1/2019 9:01:33 AM,543759.22,690919.34,219087.91,3.14,1.67,0.00,0.00,0.00,0.00,1100.00,NaN,690919.34,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,22,22,50,5/1/2019 9:01:34 AM,543759.22,762374.82,286961.11,3.52,1.73,0.00,0.00,0.00,0.00,1100.00,NaN,762374.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,22,22,50,5/1/2019 9:01:35 AM,543759.22,662736.01,193295.02,3.12,1.89,0.02,0.14,0.00,0.00,1100.00,NaN,662736.01,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,22,22,50,5/1/2019 9:01:35 AM,543759.22,619565.61,162146.99,2.78,1.60,0.00,0.00,0.00,0.00,1100.00,NaN,619565.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,22,22,50,5/1/2019 9:01:36 AM,543759.22,568635.86,86234.37,2.18,0.62,0.00,0.00,0.00,0.00,1100.00,NaN,568635.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,22,22,50,5/1/2019 9:01:37 AM,543759.22,549899.34,42980.83,2.04,0.28,0.00,0.00,0.00,0.00,1100.00,NaN,549899.34,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,22,22,50,5/1/2019 9:01:37 AM,543759.22,550061.10,44113.14,2.08,0.56,0.00,0.00,0.00,0.00,1100.00,NaN,550061.10,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,22,22,50,5/1/2019 9:01:38 AM,543759.22,550255.34,45472.88,2.04,0.28,0.00,0.00,0.00,0.00,1100.00,NaN,550255.34,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,22,22,50,5/1/2019 9:01:39 AM,543759.22,543759.22,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,543759.22,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,22,22,50,5/1/2019 9:01:40 AM,543759.22,543759.22,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,543759.22,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,22,22,50,5/1/2019 9:01:41 AM,543759.22,557188.12,65833.23,2.08,0.44,0.00,0.00,0.00,0.00,1100.00,NaN,557188.12,NaN,0.00,0.00,0.00,0.00
Raw Model,1,541041.218483352,21104.9262,5/1/2019 9:01:41 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,22,22,50,5/1/2019 9:01:42 AM,2681388.82,4139860.35,784384.52,6.74,2.26,6.60,1.73,0.30,9.91,1100.00,NaN,4139860.35,NaN,0.00,0.00,0.00,0.00
CLUSTER,22,22,50,5/1/2019 9:01:43 AM,1505852.88,2650235.91,669489.88,5.78,2.23,3.56,1.54,0.36,11.31,1100.00,NaN,2650235.91,NaN,0.00,0.00,0.00,0.00
MaxSumK,22,22,50,5/1/2019 9:01:46 AM,1129432.97,1614691.12,227004.94,4.68,0.93,0.18,0.38,1.36,38.73,1100.00,NaN,1614691.12,NaN,0.00,0.00,0.00,0.00
MaxiMinK,22,22,50,5/1/2019 9:01:48 AM,541041.22,541041.22,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1100.00,NaN,541041.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,22,22,50,5/1/2019 9:01:50 AM,1272174.69,2099634.28,479375.82,7.16,2.09,0.36,0.52,0.48,16.06,1100.00,NaN,2099634.28,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,22,22,50,5/1/2019 9:01:51 AM,1195549.86,2077697.73,554016.85,6.74,2.09,0.54,0.67,0.34,9.82,1100.00,NaN,2077697.73,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,22,22,50,5/1/2019 9:01:52 AM,541041.22,1350767.24,374162.14,5.98,2.40,0.10,0.30,0.08,2.68,1100.00,NaN,1350767.24,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,22,22,50,5/1/2019 9:01:53 AM,541041.22,1208266.98,361964.35,5.50,1.76,0.06,0.24,0.08,2.34,1100.00,NaN,1208266.98,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,22,22,50,5/1/2019 9:01:54 AM,541041.22,816014.17,332627.32,3.96,2.31,0.02,0.14,0.02,0.75,1100.00,NaN,816014.17,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,22,22,50,5/1/2019 9:01:55 AM,541041.22,810358.69,233300.26,4.38,2.35,0.00,0.00,0.00,0.00,1100.00,NaN,810358.69,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,22,22,50,5/1/2019 9:01:55 AM,541041.22,647496.14,177393.52,2.76,1.32,0.00,0.00,0.00,0.00,1100.00,NaN,647496.14,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,22,22,50,5/1/2019 9:01:56 AM,541041.22,626203.99,174056.21,2.76,1.48,0.00,0.00,0.00,0.00,1100.00,NaN,626203.99,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,22,22,50,5/1/2019 9:01:57 AM,541041.22,585618.83,111917.05,2.42,1.10,0.00,0.00,0.00,0.00,1100.00,NaN,585618.83,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,22,22,50,5/1/2019 9:01:57 AM,541041.22,573960.58,100415.35,2.34,0.93,0.00,0.00,0.00,0.00,1100.00,NaN,573960.58,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,22,22,50,5/1/2019 9:01:58 AM,541041.22,556662.31,76611.24,2.24,1.09,0.00,0.00,0.00,0.00,1100.00,NaN,556662.31,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,22,22,50,5/1/2019 9:01:59 AM,541041.22,546799.92,40310.89,2.06,0.42,0.00,0.00,0.00,0.00,1100.00,NaN,546799.92,NaN,0.00,0.00,0.00,0.00
