Multiplier,0,,Dimensions,11,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,35094.1392016085,8.0041,5/1/2019 3:35:33 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-MxMn m7,23,23,50,5/1/2019 4:35:24 AM,411482.93,411482.93,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,411482.93,NaN,0.00,0.00,0.00,0.00
Raw Model,1,412907.737466379,19389.2419,5/1/2019 4:35:24 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,23,23,50,5/1/2019 4:35:25 AM,1167636.82,1906764.50,387721.61,7.78,2.61,5.50,1.57,0.28,10.67,1150.00,NaN,1906764.50,NaN,0.00,0.00,0.00,0.00
CLUSTER,23,23,50,5/1/2019 4:35:26 AM,797506.83,1474921.55,333525.01,8.08,2.29,2.70,1.81,0.28,8.39,1150.00,NaN,1474921.55,NaN,0.00,0.00,0.00,0.00
MaxSumK,23,23,50,5/1/2019 4:35:29 AM,1316083.82,1737913.09,257208.31,7.34,1.07,0.18,0.38,0.14,5.41,1150.00,NaN,1737913.09,NaN,0.00,0.00,0.00,0.00
MaxiMinK,23,23,50,5/1/2019 4:35:31 AM,412907.74,412907.74,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,412907.74,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,23,23,50,5/1/2019 4:35:33 AM,592105.06,1195714.22,323994.92,7.18,1.53,0.16,0.37,0.44,12.25,1150.00,NaN,1195714.22,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,23,23,50,5/1/2019 4:35:34 AM,738113.79,1222907.33,247501.36,7.56,2.14,0.32,0.61,0.50,16.14,1150.00,NaN,1222907.33,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,23,23,50,5/1/2019 4:35:35 AM,412907.74,745266.25,158067.12,6.34,1.78,0.00,0.00,0.06,1.39,1150.00,NaN,745266.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,23,23,50,5/1/2019 4:35:36 AM,412907.74,733167.77,158820.20,6.04,2.03,0.02,0.14,0.06,1.31,1150.00,NaN,733167.77,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,23,23,50,5/1/2019 4:35:37 AM,412907.74,563378.64,149114.96,4.46,2.07,0.02,0.14,0.00,0.00,1150.00,NaN,563378.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,23,23,50,5/1/2019 4:35:37 AM,412907.74,522989.68,122241.22,3.62,1.66,0.00,0.00,0.00,0.00,1150.00,NaN,522989.68,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,23,23,50,5/1/2019 4:35:38 AM,412907.74,472357.07,95112.85,3.38,2.02,0.00,0.00,0.00,0.00,1150.00,NaN,472357.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,23,23,50,5/1/2019 4:35:38 AM,412907.74,477533.94,105447.02,3.02,1.58,0.00,0.00,0.00,0.00,1150.00,NaN,477533.94,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,23,23,50,5/1/2019 4:35:39 AM,412907.74,428250.52,74453.75,2.18,0.68,0.00,0.00,0.00,0.00,1150.00,NaN,428250.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,23,23,50,5/1/2019 4:35:39 AM,412907.74,428551.53,48207.11,2.36,1.16,0.00,0.00,0.00,0.00,1150.00,NaN,428551.53,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,23,23,50,5/1/2019 4:35:40 AM,412907.74,412907.74,NaN,2.04,0.20,0.00,0.00,0.00,0.00,1150.00,NaN,412907.74,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,23,23,50,5/1/2019 4:35:41 AM,412907.74,416606.00,25887.87,2.02,0.14,0.00,0.00,0.00,0.00,1150.00,NaN,416606.00,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,23,23,50,5/1/2019 4:35:42 AM,412907.74,415546.84,18473.75,2.04,0.28,0.00,0.00,0.00,0.00,1150.00,NaN,415546.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,23,23,50,5/1/2019 4:35:43 AM,412907.74,412907.74,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,412907.74,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,23,23,50,5/1/2019 4:35:43 AM,412907.74,416968.88,20803.89,2.16,0.70,0.00,0.00,0.00,0.00,1150.00,NaN,416968.88,NaN,0.00,0.00,0.00,0.00
Raw Model,1,432060.27054061,19587.8255,5/1/2019 4:35:43 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,24,24,50,5/1/2019 4:35:45 AM,1115704.06,2003724.79,453929.98,7.34,2.21,5.72,1.78,0.22,6.97,1200.00,NaN,2003724.79,NaN,0.00,0.00,0.00,0.00
CLUSTER,24,24,50,5/1/2019 4:35:46 AM,961444.46,1622030.06,352450.52,7.12,2.15,3.92,1.59,0.18,5.30,1200.00,NaN,1622030.06,NaN,0.00,0.00,0.00,0.00
MaxSumK,24,24,50,5/1/2019 4:35:49 AM,929878.27,1284368.95,200724.30,7.80,0.63,0.74,0.56,0.72,21.29,1200.00,NaN,1284368.95,NaN,0.00,0.00,0.00,0.00
MaxiMinK,24,24,50,5/1/2019 4:35:52 AM,432060.27,432060.27,0.01,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,432060.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,24,24,50,5/1/2019 4:35:53 AM,805742.27,1414045.60,295991.58,7.42,1.90,0.20,0.45,0.48,11.40,1200.00,NaN,1414045.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,24,24,50,5/1/2019 4:35:54 AM,737968.79,1427941.17,299524.76,7.76,2.19,0.22,0.41,0.52,16.22,1200.00,NaN,1427941.17,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,24,24,50,5/1/2019 4:35:55 AM,521410.29,893086.33,206778.44,6.54,1.98,0.04,0.20,0.08,2.23,1200.00,NaN,893086.33,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,24,24,50,5/1/2019 4:35:57 AM,432060.27,872053.15,236360.43,6.02,1.77,0.00,0.00,0.08,2.52,1200.00,NaN,872053.15,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,24,24,50,5/1/2019 4:35:57 AM,432060.27,583088.31,151445.14,4.14,2.05,0.00,0.00,0.02,0.37,1200.00,NaN,583088.31,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,24,24,50,5/1/2019 4:35:58 AM,432060.27,585657.78,147551.92,4.24,2.11,0.00,0.00,0.00,0.00,1200.00,NaN,585657.78,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,24,24,50,5/1/2019 4:35:59 AM,432060.27,483276.40,103868.20,2.88,1.92,0.00,0.00,0.00,0.00,1200.00,NaN,483276.40,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,24,24,50,5/1/2019 4:35:59 AM,432060.27,504269.47,110570.67,3.12,1.88,0.00,0.00,0.00,0.00,1200.00,NaN,504269.47,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,24,24,50,5/1/2019 4:36:00 AM,432060.27,448272.74,55099.69,2.28,1.00,0.00,0.00,0.00,0.00,1200.00,NaN,448272.74,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,24,24,50,5/1/2019 4:36:01 AM,432060.27,440960.88,43729.55,2.04,0.20,0.00,0.00,0.00,0.00,1200.00,NaN,440960.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,24,24,50,5/1/2019 4:36:01 AM,432060.27,435693.21,25430.59,2.04,0.28,0.00,0.00,0.00,0.00,1200.00,NaN,435693.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,24,24,50,5/1/2019 4:36:02 AM,432060.27,432060.27,0.01,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,432060.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,24,24,50,5/1/2019 4:36:03 AM,432060.27,432060.27,0.01,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,432060.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,24,24,50,5/1/2019 4:36:04 AM,432060.27,432060.27,0.01,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,432060.27,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,24,24,50,5/1/2019 4:36:05 AM,432060.27,432060.27,0.01,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,432060.27,NaN,0.00,0.00,0.00,0.00
Raw Model,1,424612.944163085,21471.1712,5/1/2019 4:36:05 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,24,24,50,5/1/2019 4:36:06 AM,1164966.69,2416538.42,498341.84,8.28,2.51,6.94,2.15,0.16,4.54,1200.00,NaN,2416538.42,NaN,0.00,0.00,0.00,0.00
CLUSTER,24,24,50,5/1/2019 4:36:08 AM,816507.42,1531600.57,383922.85,7.96,2.91,2.90,1.59,0.34,9.39,1200.00,NaN,1531600.57,NaN,0.00,0.00,0.00,0.00
MaxSumK,24,24,50,5/1/2019 4:36:11 AM,1676133.75,2029553.65,232266.06,9.60,1.31,0.70,0.67,0.28,7.00,1200.00,NaN,2029553.65,NaN,0.00,0.00,0.00,0.00
MaxiMinK,24,24,50,5/1/2019 4:36:14 AM,424612.94,424612.94,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,424612.94,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,24,24,50,5/1/2019 4:36:15 AM,820861.39,1355869.50,276914.73,7.80,2.10,0.30,0.50,0.46,13.56,1200.00,NaN,1355869.50,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,24,24,50,5/1/2019 4:36:16 AM,706128.44,1296217.78,327013.99,7.36,1.68,0.38,0.52,0.28,7.66,1200.00,NaN,1296217.78,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,24,24,50,5/1/2019 4:36:17 AM,521241.38,886221.53,207240.81,6.60,2.13,0.04,0.20,0.08,2.34,1200.00,NaN,886221.53,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,24,24,50,5/1/2019 4:36:19 AM,424612.94,872548.34,220787.90,6.80,2.51,0.06,0.24,0.08,2.16,1200.00,NaN,872548.34,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,24,24,50,5/1/2019 4:36:19 AM,424612.94,572861.92,163650.65,4.04,2.11,0.00,0.00,0.00,0.00,1200.00,NaN,572861.92,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,24,24,50,5/1/2019 4:36:20 AM,424612.94,580427.89,157108.77,4.24,2.38,0.00,0.00,0.02,0.63,1200.00,NaN,580427.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,24,24,50,5/1/2019 4:36:21 AM,424612.94,488443.40,90462.65,3.24,1.75,0.00,0.00,0.00,0.00,1200.00,NaN,488443.40,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,24,24,50,5/1/2019 4:36:21 AM,424612.94,448411.87,61640.97,2.52,1.25,0.00,0.00,0.00,0.00,1200.00,NaN,448411.87,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,24,24,50,5/1/2019 4:36:22 AM,424612.94,440724.93,44544.86,2.42,1.44,0.00,0.00,0.02,0.53,1200.00,NaN,440724.93,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,24,24,50,5/1/2019 4:36:23 AM,424612.94,432108.03,37403.70,2.10,0.50,0.00,0.00,0.00,0.00,1200.00,NaN,432108.03,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,24,24,50,5/1/2019 4:36:23 AM,424612.94,439562.70,56548.53,2.18,0.68,0.00,0.00,0.00,0.00,1200.00,NaN,439562.70,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,24,24,50,5/1/2019 4:36:24 AM,424612.94,429567.44,24863.87,2.14,0.60,0.00,0.00,0.00,0.00,1200.00,NaN,429567.44,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,24,24,50,5/1/2019 4:36:25 AM,424612.94,424612.94,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,424612.94,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,24,24,50,5/1/2019 4:36:26 AM,424612.94,427578.19,20756.71,2.04,0.28,0.00,0.00,0.00,0.00,1200.00,NaN,427578.19,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,24,24,50,5/1/2019 4:36:27 AM,424612.94,424612.94,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,424612.94,NaN,0.00,0.00,0.00,0.00
Raw Model,1,432517.740094837,22020.5695,5/1/2019 4:36:27 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,24,24,50,5/1/2019 4:36:28 AM,1313138.68,2593631.48,564807.48,7.56,2.19,6.96,1.87,0.22,6.83,1200.00,NaN,2593631.48,NaN,0.00,0.00,0.00,0.00
CLUSTER,24,24,50,5/1/2019 4:36:29 AM,891932.99,1749470.72,389640.37,7.54,2.41,3.72,1.54,0.28,8.84,1200.00,NaN,1749470.72,NaN,0.00,0.00,0.00,0.00
MaxSumK,24,24,50,5/1/2019 4:36:33 AM,1344135.70,1690218.94,168745.35,6.60,1.88,0.04,0.20,0.16,5.06,1200.00,NaN,1690218.94,NaN,0.00,0.00,0.00,0.00
MaxiMinK,24,24,50,5/1/2019 4:36:35 AM,432517.74,432517.74,0.01,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,432517.74,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,24,24,50,5/1/2019 4:36:36 AM,706480.45,1391268.40,349597.45,7.82,2.06,0.46,0.67,0.44,13.26,1200.00,NaN,1391268.40,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,24,24,50,5/1/2019 4:36:38 AM,810845.09,1487578.75,300392.43,7.86,2.34,0.28,0.49,0.52,16.48,1200.00,NaN,1487578.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,24,24,50,5/1/2019 4:36:39 AM,533424.67,895838.24,192253.36,6.56,1.59,0.04,0.20,0.06,1.38,1200.00,NaN,895838.24,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,24,24,50,5/1/2019 4:36:40 AM,432517.74,882999.35,240961.74,6.40,2.39,0.02,0.14,0.06,1.86,1200.00,NaN,882999.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,24,24,50,5/1/2019 4:36:41 AM,432517.74,609163.92,164950.01,4.14,1.92,0.00,0.00,0.00,0.00,1200.00,NaN,609163.92,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,24,24,50,5/1/2019 4:36:42 AM,432517.74,591142.28,160752.04,4.50,2.44,0.02,0.14,0.00,0.00,1200.00,NaN,591142.28,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,24,24,50,5/1/2019 4:36:42 AM,432517.74,505315.73,106118.04,3.30,2.19,0.00,0.00,0.00,0.00,1200.00,NaN,505315.73,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,24,24,50,5/1/2019 4:36:43 AM,432517.74,508366.04,120739.29,3.32,2.00,0.00,0.00,0.00,0.00,1200.00,NaN,508366.04,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,24,24,50,5/1/2019 4:36:44 AM,432517.74,471684.02,111524.17,2.50,1.57,0.00,0.00,0.00,0.00,1200.00,NaN,471684.02,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,24,24,50,5/1/2019 4:36:44 AM,432517.74,437037.79,31640.32,2.24,1.32,0.00,0.00,0.00,0.00,1200.00,NaN,437037.79,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,24,24,50,5/1/2019 4:36:45 AM,432517.74,436244.43,26086.85,2.08,0.44,0.00,0.00,0.00,0.00,1200.00,NaN,436244.43,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,24,24,50,5/1/2019 4:36:46 AM,432517.74,440169.76,41643.42,2.12,0.62,0.00,0.00,0.00,0.00,1200.00,NaN,440169.76,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,24,24,50,5/1/2019 4:36:47 AM,432517.74,432517.74,0.01,2.04,0.20,0.00,0.00,0.00,0.00,1200.00,NaN,432517.74,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,24,24,50,5/1/2019 4:36:48 AM,432517.74,437042.27,31671.67,2.04,0.28,0.00,0.00,0.00,0.00,1200.00,NaN,437042.27,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,24,24,50,5/1/2019 4:36:48 AM,432517.74,432517.74,0.01,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,432517.74,NaN,0.00,0.00,0.00,0.00
Raw Model,1,426694.850974102,21550.212,5/1/2019 4:36:48 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,24,24,50,5/1/2019 4:36:50 AM,1198050.16,2095354.86,461673.65,7.22,2.25,5.94,1.88,0.10,2.17,1200.00,NaN,2095354.86,NaN,0.00,0.00,0.00,0.00
CLUSTER,24,24,50,5/1/2019 4:36:51 AM,987775.21,1801252.11,430733.27,6.76,1.88,4.38,1.45,0.30,7.95,1200.00,NaN,1801252.11,NaN,0.00,0.00,0.00,0.00
MaxSumK,24,24,50,5/1/2019 4:36:54 AM,999004.07,1409071.70,195319.98,7.48,1.84,0.08,0.27,0.54,14.40,1200.00,NaN,1409071.70,NaN,0.00,0.00,0.00,0.00
MaxiMinK,24,24,50,5/1/2019 4:36:57 AM,426694.85,426694.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,426694.85,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,24,24,50,5/1/2019 4:36:58 AM,857936.14,1410929.31,305373.60,7.54,2.09,0.26,0.48,0.42,12.13,1200.00,NaN,1410929.31,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,24,24,50,5/1/2019 4:36:59 AM,606655.06,1330763.19,339277.94,7.32,1.95,0.28,0.49,0.38,11.95,1200.00,NaN,1330763.19,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,24,24,50,5/1/2019 4:37:00 AM,426694.85,861653.69,202585.63,6.24,1.73,0.06,0.24,0.04,1.31,1200.00,NaN,861653.69,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,24,24,50,5/1/2019 4:37:01 AM,426694.85,904645.78,258006.42,6.28,2.03,0.06,0.24,0.08,2.13,1200.00,NaN,904645.78,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,24,24,50,5/1/2019 4:37:02 AM,426694.85,593864.62,143028.47,4.38,2.05,0.00,0.00,0.00,0.00,1200.00,NaN,593864.62,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,24,24,50,5/1/2019 4:37:03 AM,426694.85,584547.34,177681.79,4.22,2.23,0.00,0.00,0.04,1.01,1200.00,NaN,584547.34,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,24,24,50,5/1/2019 4:37:04 AM,426694.85,479978.32,107630.32,3.02,1.83,0.00,0.00,0.00,0.00,1200.00,NaN,479978.32,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,24,24,50,5/1/2019 4:37:04 AM,426694.85,466936.53,85975.18,2.84,1.79,0.00,0.00,0.00,0.00,1200.00,NaN,466936.53,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,24,24,50,5/1/2019 4:37:05 AM,426694.85,456368.07,70523.38,2.74,1.80,0.00,0.00,0.00,0.00,1200.00,NaN,456368.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,24,24,50,5/1/2019 4:37:05 AM,426694.85,444841.03,55190.58,2.26,0.74,0.00,0.00,0.00,0.00,1200.00,NaN,444841.03,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,24,24,50,5/1/2019 4:37:06 AM,426694.85,430293.87,25193.16,2.06,0.42,0.00,0.00,0.00,0.00,1200.00,NaN,430293.87,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,24,24,50,5/1/2019 4:37:07 AM,426694.85,451130.48,76748.37,2.24,0.79,0.00,0.00,0.02,0.45,1200.00,NaN,451130.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,24,24,50,5/1/2019 4:37:08 AM,426694.85,426694.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,426694.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,24,24,50,5/1/2019 4:37:09 AM,426694.85,434058.41,51544.94,2.04,0.28,0.00,0.00,0.00,0.00,1200.00,NaN,434058.41,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,24,24,50,5/1/2019 4:37:10 AM,426694.85,434548.99,39614.05,2.16,0.81,0.00,0.00,0.00,0.00,1200.00,NaN,434548.99,NaN,0.00,0.00,0.00,0.00
Raw Model,1,427933.300648837,21312.071,5/1/2019 4:37:10 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,24,24,50,5/1/2019 4:37:11 AM,1119083.80,2162468.75,415876.56,6.76,1.91,6.10,1.89,0.12,3.61,1200.00,NaN,2162468.75,NaN,0.00,0.00,0.00,0.00
CLUSTER,24,24,50,5/1/2019 4:37:12 AM,699920.49,1748606.19,376159.66,7.52,2.30,4.24,1.53,0.26,7.36,1200.00,NaN,1748606.19,NaN,0.00,0.00,0.00,0.00
MaxSumK,24,24,50,5/1/2019 4:37:16 AM,822100.51,1087497.01,140295.13,8.78,1.08,0.20,0.40,0.04,1.14,1200.00,NaN,1087497.01,NaN,0.00,0.00,0.00,0.00
MaxiMinK,24,24,50,5/1/2019 4:37:18 AM,427933.30,427933.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,427933.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,24,24,50,5/1/2019 4:37:20 AM,556417.97,1339876.21,287486.86,7.46,1.87,0.26,0.44,0.58,17.82,1200.00,NaN,1339876.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,24,24,50,5/1/2019 4:37:21 AM,609789.86,1255669.57,233483.66,7.34,2.16,0.42,0.53,0.34,9.84,1200.00,NaN,1255669.57,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,24,24,50,5/1/2019 4:37:22 AM,427933.30,847715.29,187146.60,6.10,1.98,0.08,0.27,0.08,2.85,1200.00,NaN,847715.29,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,24,24,50,5/1/2019 4:37:23 AM,427933.30,868497.92,242301.27,6.18,1.80,0.06,0.24,0.06,1.70,1200.00,NaN,868497.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,24,24,50,5/1/2019 4:37:24 AM,427933.30,616457.17,172569.38,4.30,2.40,0.00,0.00,0.02,0.32,1200.00,NaN,616457.17,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,24,24,50,5/1/2019 4:37:25 AM,427933.30,588102.80,156945.62,4.14,1.96,0.00,0.00,0.00,0.00,1200.00,NaN,588102.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,24,24,50,5/1/2019 4:37:25 AM,427933.30,491411.02,119955.67,3.02,1.81,0.00,0.00,0.00,0.00,1200.00,NaN,491411.02,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,24,24,50,5/1/2019 4:37:26 AM,427933.30,478803.43,87930.51,2.74,1.48,0.00,0.00,0.02,0.72,1200.00,NaN,478803.43,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,24,24,50,5/1/2019 4:37:26 AM,427933.30,435633.74,30591.06,2.30,1.19,0.00,0.00,0.00,0.00,1200.00,NaN,435633.74,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,24,24,50,5/1/2019 4:37:27 AM,427933.30,446534.63,59120.83,2.24,0.81,0.00,0.00,0.00,0.00,1200.00,NaN,446534.63,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,24,24,50,5/1/2019 4:37:28 AM,427933.30,430772.69,19875.70,2.04,0.28,0.00,0.00,0.00,0.00,1200.00,NaN,430772.69,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,24,24,50,5/1/2019 4:37:28 AM,427933.30,433015.43,35574.93,2.08,0.56,0.00,0.00,0.00,0.00,1200.00,NaN,433015.43,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,24,24,50,5/1/2019 4:37:29 AM,427933.30,427933.30,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,427933.30,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,24,24,50,5/1/2019 4:37:30 AM,427933.30,427933.30,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,427933.30,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,24,24,50,5/1/2019 4:37:31 AM,427933.30,432078.38,29015.54,2.06,0.42,0.00,0.00,0.00,0.00,1200.00,NaN,432078.38,NaN,0.00,0.00,0.00,0.00
Raw Model,1,429167.03810461,21391.0988,5/1/2019 4:37:31 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,24,24,50,5/1/2019 4:37:32 AM,1396268.87,2035622.60,468134.83,7.48,2.46,5.22,1.86,0.20,5.85,1200.00,NaN,2035622.60,NaN,0.00,0.00,0.00,0.00
CLUSTER,24,24,50,5/1/2019 4:37:34 AM,977423.50,1604567.21,331876.49,7.18,2.15,3.52,1.46,0.36,10.34,1200.00,NaN,1604567.21,NaN,0.00,0.00,0.00,0.00
MaxSumK,24,24,50,5/1/2019 4:37:37 AM,1245785.90,1564236.10,212258.37,10.30,3.28,0.48,0.61,0.50,16.09,1200.00,NaN,1564236.10,NaN,0.00,0.00,0.00,0.00
MaxiMinK,24,24,50,5/1/2019 4:37:40 AM,429167.04,429167.04,0.01,2.00,0.00,0.00,0.00,0.00,0.00,1200.00,NaN,429167.04,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,24,24,50,5/1/2019 4:37:41 AM,614720.50,1375728.87,342865.20,8.12,2.29,0.28,0.49,0.44,13.65,1200.00,NaN,1375728.87,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,24,24,50,5/1/2019 4:37:43 AM,919073.84,1376899.03,283702.39,8.22,1.91,0.34,0.59,0.32,8.80,1200.00,NaN,1376899.03,NaN,0.00,0.00,0.00,0.00
