Multiplier,0,,Dimensions,21,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,68978.5602181131,8.0057,5/1/2019 2:43:38 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-Min m7,25,25,50,5/1/2019 4:27:32 PM,857029.69,866712.43,67779.19,2.06,0.42,0.00,0.00,0.00,0.00,1250.00,NaN,866712.43,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,25,25,50,5/1/2019 4:27:33 PM,857029.69,857029.69,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,857029.69,NaN,0.00,0.00,0.00,0.00
Raw Model,1,856440.003328124,37934.0567,5/1/2019 4:27:33 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,25,25,50,5/1/2019 4:27:35 PM,3429448.64,6320566.50,1446871.49,6.02,1.63,7.10,2.37,0.42,13.06,1250.00,NaN,6320566.50,NaN,0.00,0.00,0.00,0.00
CLUSTER,25,25,50,5/1/2019 4:27:38 PM,1443079.13,4405477.66,1042256.59,5.66,1.75,4.00,1.71,0.84,24.85,1250.00,NaN,4405477.66,NaN,0.00,0.00,0.00,0.00
MaxSumK,25,25,50,5/1/2019 4:27:44 PM,4312405.04,5143455.41,382766.18,5.70,0.73,0.18,0.43,2.46,72.16,1250.00,NaN,5143455.41,NaN,0.00,0.00,0.00,0.00
MaxiMinK,25,25,50,5/1/2019 4:27:50 PM,856440.00,856440.00,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,856440.00,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,25,25,50,5/1/2019 4:27:52 PM,2368189.01,3634212.74,749572.87,6.36,1.38,0.78,0.86,0.82,24.66,1250.00,NaN,3634212.74,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,25,25,50,5/1/2019 4:27:54 PM,1865126.84,3453734.59,748636.56,6.00,1.50,0.68,0.95,0.80,23.70,1250.00,NaN,3453734.59,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,25,25,50,5/1/2019 4:27:56 PM,1153251.19,2185358.17,530887.98,5.28,1.64,0.18,0.43,0.08,3.04,1250.00,NaN,2185358.17,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,25,25,50,5/1/2019 4:27:58 PM,856440.00,1968099.14,586831.77,5.52,1.70,0.12,0.32,0.18,5.84,1250.00,NaN,1968099.14,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,25,25,50,5/1/2019 4:27:59 PM,856440.00,1369582.61,422295.08,4.04,1.95,0.06,0.24,0.04,1.81,1250.00,NaN,1369582.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,25,25,50,5/1/2019 4:28:00 PM,856440.00,1265123.53,399768.16,3.86,1.70,0.02,0.14,0.02,0.94,1250.00,NaN,1265123.53,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,25,25,50,5/1/2019 4:28:02 PM,856440.00,1022649.52,288791.89,2.96,1.46,0.00,0.00,0.00,0.00,1250.00,NaN,1022649.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,25,25,50,5/1/2019 4:28:03 PM,856440.00,1089047.81,358126.24,3.14,1.60,0.00,0.00,0.02,0.86,1250.00,NaN,1089047.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,25,25,50,5/1/2019 4:28:04 PM,856440.00,889268.25,131211.05,2.24,0.97,0.00,0.00,0.00,0.00,1250.00,NaN,889268.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,25,25,50,5/1/2019 4:28:05 PM,856440.00,920965.05,176047.50,2.40,1.28,0.00,0.00,0.00,0.00,1250.00,NaN,920965.05,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,25,25,50,5/1/2019 4:28:06 PM,856440.00,870798.84,100511.85,2.06,0.42,0.00,0.00,0.00,0.00,1250.00,NaN,870798.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,25,25,50,5/1/2019 4:28:07 PM,856440.00,876929.60,101824.73,2.06,0.31,0.00,0.00,0.00,0.00,1250.00,NaN,876929.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,25,25,50,5/1/2019 4:28:09 PM,856440.00,868123.10,81781.64,2.10,0.70,0.00,0.00,0.00,0.00,1250.00,NaN,868123.10,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,25,25,50,5/1/2019 4:28:10 PM,856440.00,879926.40,115095.80,2.12,0.71,0.00,0.00,0.00,0.00,1250.00,NaN,879926.40,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,25,25,50,5/1/2019 4:28:11 PM,856440.00,856440.00,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,856440.00,NaN,0.00,0.00,0.00,0.00
Raw Model,1,861242.589268797,38105.9317,5/1/2019 4:28:11 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,25,25,50,5/1/2019 4:28:13 PM,4198638.74,6265642.08,1157776.61,5.20,1.25,6.60,1.82,0.52,17.31,1250.00,NaN,6265642.08,NaN,0.00,0.00,0.00,0.00
CLUSTER,25,25,50,5/1/2019 4:28:15 PM,3169747.48,4478803.62,875989.57,5.50,2.08,4.26,1.47,0.56,16.25,1250.00,NaN,4478803.62,NaN,0.00,0.00,0.00,0.00
MaxSumK,25,25,50,5/1/2019 4:28:21 PM,2794862.41,3576207.01,392111.89,7.12,2.01,0.78,0.58,0.40,11.96,1250.00,NaN,3576207.01,NaN,0.00,0.00,0.00,0.00
MaxiMinK,25,25,50,5/1/2019 4:28:25 PM,861242.59,861242.59,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,861242.59,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,25,25,50,5/1/2019 4:28:27 PM,2418682.23,3706771.63,718084.23,6.02,1.73,0.64,0.69,0.84,26.12,1250.00,NaN,3706771.63,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,25,25,50,5/1/2019 4:28:29 PM,2288267.24,3765697.60,746009.58,5.80,1.48,0.92,0.82,0.72,21.43,1250.00,NaN,3765697.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,25,25,50,5/1/2019 4:28:30 PM,861242.59,2144318.09,560486.04,5.52,1.57,0.16,0.42,0.14,5.27,1250.00,NaN,2144318.09,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,25,25,50,5/1/2019 4:28:32 PM,861242.59,2146581.99,706016.92,5.64,1.83,0.10,0.30,0.26,8.08,1250.00,NaN,2146581.99,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,25,25,50,5/1/2019 4:28:34 PM,861242.59,1384687.90,473309.70,3.92,1.74,0.04,0.20,0.06,1.97,1250.00,NaN,1384687.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,25,25,50,5/1/2019 4:28:35 PM,861242.59,1308002.80,407087.04,3.94,1.96,0.02,0.14,0.02,0.53,1250.00,NaN,1308002.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,25,25,50,5/1/2019 4:28:36 PM,861242.59,1083256.67,369602.79,2.98,1.63,0.02,0.14,0.00,0.00,1250.00,NaN,1083256.67,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,25,25,50,5/1/2019 4:28:37 PM,861242.59,1057977.38,310047.12,3.14,1.83,0.00,0.00,0.00,0.00,1250.00,NaN,1057977.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,25,25,50,5/1/2019 4:28:38 PM,861242.59,909792.85,170627.28,2.24,0.93,0.02,0.14,0.00,0.00,1250.00,NaN,909792.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,25,25,50,5/1/2019 4:28:39 PM,861242.59,900473.98,133527.93,2.14,0.49,0.00,0.00,0.00,0.00,1250.00,NaN,900473.98,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,25,25,50,5/1/2019 4:28:40 PM,861242.59,880119.17,92855.97,2.18,0.79,0.00,0.00,0.00,0.00,1250.00,NaN,880119.17,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,25,25,50,5/1/2019 4:28:41 PM,861242.59,872070.60,75796.10,2.06,0.42,0.00,0.00,0.00,0.00,1250.00,NaN,872070.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,25,25,50,5/1/2019 4:28:43 PM,861242.59,883170.59,107433.19,2.08,0.39,0.00,0.00,0.00,0.00,1250.00,NaN,883170.59,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,25,25,50,5/1/2019 4:28:44 PM,861242.59,861242.59,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,861242.59,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,25,25,50,5/1/2019 4:28:46 PM,861242.59,872708.55,80261.76,2.02,0.14,0.00,0.00,0.00,0.00,1250.00,NaN,872708.55,NaN,0.00,0.00,0.00,0.00
Raw Model,1,856953.733341958,34165.181,5/1/2019 4:28:46 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,25,25,50,5/1/2019 4:28:48 PM,3422774.41,6051145.28,1240104.93,6.48,2.08,7.16,2.17,0.46,14.91,1250.00,NaN,6051145.28,NaN,0.00,0.00,0.00,0.00
CLUSTER,25,25,50,5/1/2019 4:28:50 PM,2424309.54,4241166.48,883451.27,5.98,2.04,4.10,1.27,0.56,15.66,1250.00,NaN,4241166.48,NaN,0.00,0.00,0.00,0.00
MaxSumK,25,25,50,5/1/2019 4:28:55 PM,3126903.69,3753000.96,358321.45,6.38,1.29,0.56,0.57,1.20,35.66,1250.00,NaN,3753000.96,NaN,0.00,0.00,0.00,0.00
MaxiMinK,25,25,50,5/1/2019 4:29:00 PM,856953.73,856953.73,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,856953.73,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,25,25,50,5/1/2019 4:29:01 PM,2038268.31,3416387.90,620828.66,6.22,1.71,0.46,0.64,1.02,30.71,1250.00,NaN,3416387.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,25,25,50,5/1/2019 4:29:03 PM,1226285.91,3264653.50,796516.92,6.18,1.41,0.40,0.57,0.60,17.69,1250.00,NaN,3264653.50,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,25,25,50,5/1/2019 4:29:05 PM,856953.73,2043954.02,479943.91,5.60,1.54,0.10,0.30,0.12,3.21,1250.00,NaN,2043954.02,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,25,25,50,5/1/2019 4:29:07 PM,856953.73,1992376.78,502100.76,5.30,1.42,0.14,0.35,0.08,2.26,1250.00,NaN,1992376.78,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,25,25,50,5/1/2019 4:29:08 PM,856953.73,1394737.60,444757.31,4.32,1.67,0.02,0.14,0.08,1.94,1250.00,NaN,1394737.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,25,25,50,5/1/2019 4:29:09 PM,856953.73,1231041.86,458945.56,3.66,1.97,0.02,0.14,0.04,1.75,1250.00,NaN,1231041.86,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,25,25,50,5/1/2019 4:29:11 PM,856953.73,1050811.11,287035.08,3.28,1.83,0.02,0.14,0.00,0.00,1250.00,NaN,1050811.11,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,25,25,50,5/1/2019 4:29:12 PM,856953.73,1037163.05,297125.75,2.90,1.54,0.00,0.00,0.02,0.40,1250.00,NaN,1037163.05,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,25,25,50,5/1/2019 4:29:13 PM,856953.73,915421.92,162110.80,2.34,0.95,0.02,0.14,0.00,0.00,1250.00,NaN,915421.92,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,25,25,50,5/1/2019 4:29:14 PM,856953.73,870623.43,95687.86,2.04,0.28,0.00,0.00,0.00,0.00,1250.00,NaN,870623.43,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,25,25,50,5/1/2019 4:29:15 PM,856953.73,901359.00,152344.11,2.18,0.62,0.00,0.00,0.00,0.00,1250.00,NaN,901359.00,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,25,25,50,5/1/2019 4:29:16 PM,856953.73,883344.18,104560.88,2.26,1.11,0.00,0.00,0.00,0.00,1250.00,NaN,883344.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,25,25,50,5/1/2019 4:29:17 PM,856953.73,856953.73,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,856953.73,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,25,25,50,5/1/2019 4:29:19 PM,856953.73,874974.94,89551.21,2.06,0.31,0.00,0.00,0.00,0.00,1250.00,NaN,874974.94,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,25,25,50,5/1/2019 4:29:20 PM,856953.73,868125.91,78205.24,2.08,0.56,0.00,0.00,0.00,0.00,1250.00,NaN,868125.91,NaN,0.00,0.00,0.00,0.00
Raw Model,1,858721.571322585,34681.1187,5/1/2019 4:29:20 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,25,25,50,5/1/2019 4:29:22 PM,2990017.13,6013056.42,1208887.26,6.02,1.68,7.26,1.72,0.54,15.74,1250.00,NaN,6013056.42,NaN,0.00,0.00,0.00,0.00
CLUSTER,25,25,50,5/1/2019 4:29:24 PM,2569985.16,4108453.18,822600.94,5.84,1.46,4.32,1.78,0.64,18.78,1250.00,NaN,4108453.18,NaN,0.00,0.00,0.00,0.00
MaxSumK,25,25,50,5/1/2019 4:29:30 PM,1965954.39,2673095.08,384680.97,6.16,0.64,0.12,0.32,0.54,15.44,1250.00,NaN,2673095.08,NaN,0.00,0.00,0.00,0.00
MaxiMinK,25,25,50,5/1/2019 4:29:34 PM,858721.57,858721.57,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,858721.57,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,25,25,50,5/1/2019 4:29:36 PM,1469616.36,3263970.86,828211.29,6.44,1.51,0.74,0.77,0.90,24.45,1250.00,NaN,3263970.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,25,25,50,5/1/2019 4:29:38 PM,1702105.96,3305202.02,875807.05,6.48,2.07,0.76,0.88,0.62,16.91,1250.00,NaN,3305202.02,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,25,25,50,5/1/2019 4:29:40 PM,858721.57,1974836.58,505716.92,5.54,1.79,0.08,0.34,0.12,3.24,1250.00,NaN,1974836.58,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,25,25,50,5/1/2019 4:29:41 PM,858721.57,1827263.10,498452.95,5.22,1.47,0.10,0.30,0.10,3.03,1250.00,NaN,1827263.10,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,25,25,50,5/1/2019 4:29:42 PM,858721.57,1170001.63,333426.82,3.42,1.64,0.04,0.20,0.04,0.96,1250.00,NaN,1170001.63,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,25,25,50,5/1/2019 4:29:44 PM,858721.57,1295556.61,434262.73,4.12,2.03,0.04,0.20,0.04,1.08,1250.00,NaN,1295556.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,25,25,50,5/1/2019 4:29:45 PM,858721.57,988918.21,229268.33,2.68,1.33,0.00,0.00,0.02,0.86,1250.00,NaN,988918.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,25,25,50,5/1/2019 4:29:46 PM,858721.57,981802.89,217658.94,2.72,1.27,0.00,0.00,0.02,0.49,1250.00,NaN,981802.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,25,25,50,5/1/2019 4:29:47 PM,858721.57,912179.05,149258.64,2.38,1.11,0.00,0.00,0.00,0.00,1250.00,NaN,912179.05,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,25,25,50,5/1/2019 4:29:48 PM,858721.57,909728.88,131176.89,2.32,0.79,0.00,0.00,0.00,0.00,1250.00,NaN,909728.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,25,25,50,5/1/2019 4:29:49 PM,858721.57,868621.31,69298.19,2.02,0.14,0.00,0.00,0.00,0.00,1250.00,NaN,868621.31,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,25,25,50,5/1/2019 4:29:50 PM,858721.57,883469.63,103106.42,2.24,1.29,0.00,0.00,0.00,0.00,1250.00,NaN,883469.63,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,25,25,50,5/1/2019 4:29:52 PM,858721.57,858721.57,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,858721.57,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,25,25,50,5/1/2019 4:29:53 PM,858721.57,870620.30,83291.08,2.10,0.50,0.00,0.00,0.00,0.00,1250.00,NaN,870620.30,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,25,25,50,5/1/2019 4:29:54 PM,858721.57,865424.30,46919.11,2.08,0.56,0.00,0.00,0.00,0.00,1250.00,NaN,865424.30,NaN,0.00,0.00,0.00,0.00
Raw Model,1,863031.905565336,34108.6503,5/1/2019 4:29:54 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,25,25,50,5/1/2019 4:29:56 PM,2623664.45,6449466.75,1249491.12,6.04,1.73,7.42,1.71,0.40,13.05,1250.00,NaN,6449466.75,NaN,0.00,0.00,0.00,0.00
CLUSTER,25,25,50,5/1/2019 4:29:58 PM,2604576.88,4253707.35,846066.51,5.26,1.78,4.24,1.56,0.60,18.21,1250.00,NaN,4253707.35,NaN,0.00,0.00,0.00,0.00
MaxSumK,25,25,50,5/1/2019 4:30:04 PM,1767405.31,2570836.47,454637.09,7.60,1.02,0.68,0.58,0.64,18.46,1250.00,NaN,2570836.47,NaN,0.00,0.00,0.00,0.00
MaxiMinK,25,25,50,5/1/2019 4:30:08 PM,863031.91,863031.91,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,863031.91,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,25,25,50,5/1/2019 4:30:10 PM,1787007.70,3184797.61,726891.15,6.00,1.55,0.64,0.74,0.48,13.34,1250.00,NaN,3184797.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,25,25,50,5/1/2019 4:30:12 PM,2160193.06,3553277.77,661822.69,6.78,1.84,0.80,0.96,0.64,19.65,1250.00,NaN,3553277.77,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,25,25,50,5/1/2019 4:30:14 PM,863031.91,1970403.39,621588.43,5.34,1.60,0.08,0.27,0.14,3.61,1250.00,NaN,1970403.39,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,25,25,50,5/1/2019 4:30:16 PM,863031.91,1994360.10,590834.91,5.38,1.53,0.08,0.27,0.06,1.89,1250.00,NaN,1994360.10,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,25,25,50,5/1/2019 4:30:17 PM,863031.91,1236770.96,370824.54,3.60,1.62,0.02,0.14,0.00,0.00,1250.00,NaN,1236770.96,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,25,25,50,5/1/2019 4:30:18 PM,863031.91,1295332.32,451364.54,4.06,1.63,0.00,0.00,0.02,0.71,1250.00,NaN,1295332.32,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,25,25,50,5/1/2019 4:30:19 PM,863031.91,996187.03,255681.79,2.82,1.56,0.02,0.14,0.02,0.80,1250.00,NaN,996187.03,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,25,25,50,5/1/2019 4:30:20 PM,863031.91,1066940.93,312244.81,3.08,1.53,0.00,0.00,0.00,0.00,1250.00,NaN,1066940.93,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,25,25,50,5/1/2019 4:30:21 PM,863031.91,919565.33,155367.32,2.34,0.86,0.00,0.00,0.00,0.00,1250.00,NaN,919565.33,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,25,25,50,5/1/2019 4:30:22 PM,863031.91,887612.25,97312.67,2.20,0.66,0.00,0.00,0.00,0.00,1250.00,NaN,887612.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,25,25,50,5/1/2019 4:30:24 PM,863031.91,872526.58,66462.72,2.08,0.56,0.00,0.00,0.00,0.00,1250.00,NaN,872526.58,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,25,25,50,5/1/2019 4:30:25 PM,863031.91,880647.11,86324.51,2.14,0.75,0.00,0.00,0.00,0.00,1250.00,NaN,880647.11,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,25,25,50,5/1/2019 4:30:26 PM,863031.91,863031.91,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,863031.91,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,25,25,50,5/1/2019 4:30:28 PM,863031.91,882521.88,95524.32,2.12,0.62,0.00,0.00,0.00,0.00,1250.00,NaN,882521.88,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,25,25,50,5/1/2019 4:30:29 PM,863031.91,872516.73,66393.80,2.10,0.70,0.00,0.00,0.00,0.00,1250.00,NaN,872516.73,NaN,0.00,0.00,0.00,0.00
Raw Model,1,856085.459574388,34677.6519,5/1/2019 4:30:29 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,25,25,50,5/1/2019 4:30:31 PM,3147574.57,6280962.01,1350339.96,6.00,1.85,6.92,1.84,0.46,13.86,1250.00,NaN,6280962.01,NaN,0.00,0.00,0.00,0.00
CLUSTER,25,25,50,5/1/2019 4:30:33 PM,2438758.64,4302731.68,869990.56,6.08,1.78,3.84,1.51,0.58,17.31,1250.00,NaN,4302731.68,NaN,0.00,0.00,0.00,0.00
MaxSumK,25,25,50,5/1/2019 4:30:38 PM,3242367.23,4187629.39,362049.67,6.12,0.84,0.24,0.47,0.80,25.17,1250.00,NaN,4187629.39,NaN,0.00,0.00,0.00,0.00
MaxiMinK,25,25,50,5/1/2019 4:30:43 PM,856085.46,856085.46,0.04,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,856085.46,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,25,25,50,5/1/2019 4:30:45 PM,1986473.37,3591543.03,813568.40,6.16,1.35,0.74,0.80,0.62,16.35,1250.00,NaN,3591543.03,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,25,25,50,5/1/2019 4:30:47 PM,2378290.72,3539509.81,731804.43,6.36,1.68,0.76,0.97,0.66,19.71,1250.00,NaN,3539509.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,25,25,50,5/1/2019 4:30:48 PM,856085.46,2116437.65,642288.19,5.60,1.80,0.12,0.38,0.16,4.71,1250.00,NaN,2116437.65,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,25,25,50,5/1/2019 4:30:50 PM,1313149.89,2168712.66,681593.61,5.30,1.58,0.16,0.42,0.20,6.50,1250.00,NaN,2168712.66,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,25,25,50,5/1/2019 4:30:52 PM,856085.46,1456194.60,433990.61,4.30,1.73,0.04,0.20,0.00,0.00,1250.00,NaN,1456194.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,25,25,50,5/1/2019 4:30:53 PM,856085.46,1384487.04,446892.78,4.54,2.31,0.04,0.20,0.00,0.00,1250.00,NaN,1384487.04,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,25,25,50,5/1/2019 4:30:54 PM,856085.46,955191.81,235052.64,2.66,1.50,0.00,0.00,0.00,0.00,1250.00,NaN,955191.81,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,25,25,50,5/1/2019 4:30:55 PM,856085.46,992178.17,249363.81,2.80,1.54,0.00,0.00,0.02,0.98,1250.00,NaN,992178.17,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,25,25,50,5/1/2019 4:30:56 PM,856085.46,884956.86,105558.52,2.20,0.66,0.00,0.00,0.00,0.00,1250.00,NaN,884956.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,25,25,50,5/1/2019 4:30:57 PM,856085.46,890578.21,138605.33,2.24,0.93,0.00,0.00,0.00,0.00,1250.00,NaN,890578.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,25,25,50,5/1/2019 4:30:58 PM,856085.46,865232.42,64028.75,2.08,0.56,0.00,0.00,0.00,0.00,1250.00,NaN,865232.42,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,25,25,50,5/1/2019 4:30:59 PM,856085.46,889936.62,170610.35,2.12,0.52,0.00,0.00,0.00,0.00,1250.00,NaN,889936.62,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,25,25,50,5/1/2019 4:31:01 PM,856085.46,856085.46,0.04,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,856085.46,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,25,25,50,5/1/2019 4:31:02 PM,856085.46,864482.42,58778.74,2.04,0.28,0.00,0.00,0.00,0.00,1250.00,NaN,864482.42,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,25,25,50,5/1/2019 4:31:04 PM,856085.46,885824.49,119447.05,2.20,0.94,0.00,0.00,0.00,0.00,1250.00,NaN,885824.49,NaN,0.00,0.00,0.00,0.00
Raw Model,1,860647.979443572,34584.4942,5/1/2019 4:31:04 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,25,25,50,5/1/2019 4:31:05 PM,2636505.39,5514801.55,1158932.03,5.68,1.52,6.54,1.71,0.62,15.85,1250.00,NaN,5514801.55,NaN,0.00,0.00,0.00,0.00
CLUSTER,25,25,50,5/1/2019 4:31:07 PM,2515830.95,3959372.75,812111.70,5.06,1.29,4.44,1.22,0.68,22.09,1250.00,NaN,3959372.75,NaN,0.00,0.00,0.00,0.00
MaxSumK,25,25,50,5/1/2019 4:31:13 PM,2886128.28,3364844.17,368658.89,6.72,0.57,0.04,0.20,1.16,35.24,1250.00,NaN,3364844.17,NaN,0.00,0.00,0.00,0.00
MaxiMinK,25,25,50,5/1/2019 4:31:17 PM,860647.98,860647.98,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1250.00,NaN,860647.98,NaN,0.00,0.00,0.00,0.00
