Multiplier,0,,Dimensions,17,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,55111.7220131812,8.006,5/1/2019 4:45:13 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-R m5,20,20,50,5/1/2019 5:34:15 PM,555551.30,592853.88,112396.26,2.22,0.67,0.00,0.00,0.00,0.00,1000.00,NaN,592853.88,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,20,20,50,5/1/2019 5:34:15 PM,555551.30,588263.03,114479.21,2.14,0.53,0.00,0.00,0.00,0.00,1000.00,NaN,588263.03,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,20,20,50,5/1/2019 5:34:16 PM,555551.30,555551.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1000.00,NaN,555551.30,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,20,20,50,5/1/2019 5:34:16 PM,555551.30,555551.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1000.00,NaN,555551.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,20,20,50,5/1/2019 5:34:17 PM,555551.30,555551.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1000.00,NaN,555551.30,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,20,20,50,5/1/2019 5:34:18 PM,555551.30,555551.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1000.00,NaN,555551.30,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,20,20,50,5/1/2019 5:34:18 PM,555551.30,555551.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1000.00,NaN,555551.30,NaN,0.00,0.00,0.00,0.00
Raw Model,1,544810.13038969,17169.1313,5/1/2019 5:34:18 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,20,20,50,5/1/2019 5:34:19 PM,2108874.82,3548813.51,823695.05,5.88,1.60,5.66,1.63,0.26,8.29,1000.00,NaN,3548813.51,NaN,0.00,0.00,0.00,0.00
CLUSTER,20,20,50,5/1/2019 5:34:21 PM,1222728.81,2435151.85,581328.61,5.88,2.13,2.88,1.32,0.44,13.01,1000.00,NaN,2435151.85,NaN,0.00,0.00,0.00,0.00
MaxSumK,20,20,50,5/1/2019 5:34:23 PM,1346943.17,2081556.12,296002.27,7.12,1.21,0.22,0.46,1.44,41.90,1000.00,NaN,2081556.12,NaN,0.00,0.00,0.00,0.00
MaxiMinK,20,20,50,5/1/2019 5:34:25 PM,544810.13,544810.13,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1000.00,NaN,544810.13,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,20,20,50,5/1/2019 5:34:27 PM,837550.63,2066078.12,441727.14,6.58,1.70,0.46,0.67,0.54,16.92,1000.00,NaN,2066078.12,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,20,20,50,5/1/2019 5:34:28 PM,1193158.68,1988866.94,452073.28,6.72,2.09,0.50,0.54,0.42,13.25,1000.00,NaN,1988866.94,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,20,20,50,5/1/2019 5:34:29 PM,544810.13,1181112.57,368804.95,5.10,1.79,0.12,0.32,0.10,3.42,1000.00,NaN,1181112.57,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,20,20,50,5/1/2019 5:34:30 PM,544810.13,1218310.38,311636.23,5.52,1.76,0.04,0.20,0.10,2.97,1000.00,NaN,1218310.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,20,20,50,5/1/2019 5:34:30 PM,544810.13,783493.99,284769.02,3.40,1.77,0.00,0.00,0.00,0.00,1000.00,NaN,783493.99,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,20,20,50,5/1/2019 5:34:31 PM,544810.13,838565.49,291987.84,4.20,2.01,0.02,0.14,0.00,0.00,1000.00,NaN,838565.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,20,20,50,5/1/2019 5:34:31 PM,544810.13,633529.37,168704.06,2.66,1.29,0.00,0.00,0.00,0.00,1000.00,NaN,633529.37,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,20,20,50,5/1/2019 5:34:32 PM,544810.13,629588.29,179488.68,2.66,1.42,0.00,0.00,0.02,0.42,1000.00,NaN,629588.29,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,20,20,50,5/1/2019 5:34:33 PM,544810.13,567239.64,76136.11,2.28,1.10,0.00,0.00,0.00,0.00,1000.00,NaN,567239.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,20,20,50,5/1/2019 5:34:33 PM,544810.13,549942.03,35923.30,2.04,0.28,0.00,0.00,0.00,0.00,1000.00,NaN,549942.03,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,20,20,50,5/1/2019 5:34:34 PM,544810.13,549916.56,35744.99,2.04,0.28,0.00,0.00,0.00,0.00,1000.00,NaN,549916.56,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,20,20,50,5/1/2019 5:34:34 PM,544810.13,549933.25,35861.86,2.04,0.28,0.00,0.00,0.00,0.00,1000.00,NaN,549933.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,20,20,50,5/1/2019 5:34:35 PM,544810.13,544810.13,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1000.00,NaN,544810.13,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,20,20,50,5/1/2019 5:34:36 PM,544810.13,551052.68,43697.86,2.08,0.56,0.00,0.00,0.00,0.00,1000.00,NaN,551052.68,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,20,20,50,5/1/2019 5:34:36 PM,544810.13,544810.13,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1000.00,NaN,544810.13,NaN,0.00,0.00,0.00,0.00
Raw Model,1,588937.036094152,18047.7643,5/1/2019 5:34:36 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,21,21,50,5/1/2019 5:34:38 PM,1550364.85,3779301.95,920064.36,5.92,1.80,5.62,1.68,0.40,9.60,1050.00,NaN,3779301.95,NaN,0.00,0.00,0.00,0.00
CLUSTER,21,21,50,5/1/2019 5:34:39 PM,1444510.86,2585826.03,709380.06,6.14,1.91,2.90,1.32,0.68,18.06,1050.00,NaN,2585826.03,NaN,0.00,0.00,0.00,0.00
MaxSumK,21,21,50,5/1/2019 5:34:42 PM,1131915.83,1569336.86,292035.65,6.06,0.73,0.16,0.37,0.16,4.63,1050.00,NaN,1569336.86,NaN,0.00,0.00,0.00,0.00
MaxiMinK,21,21,50,5/1/2019 5:34:44 PM,588937.04,588937.04,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,588937.04,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,21,21,50,5/1/2019 5:34:45 PM,1497209.95,2347695.38,475849.48,6.80,1.99,0.38,0.60,0.54,16.70,1050.00,NaN,2347695.38,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,21,21,50,5/1/2019 5:34:47 PM,1287557.54,2353519.88,579789.43,7.30,2.02,0.32,0.58,0.46,14.07,1050.00,NaN,2353519.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,21,21,50,5/1/2019 5:34:48 PM,588937.04,1369276.88,384615.01,5.54,2.30,0.02,0.14,0.06,2.27,1050.00,NaN,1369276.88,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,21,21,50,5/1/2019 5:34:49 PM,588937.04,1304929.76,348276.99,5.90,2.07,0.04,0.20,0.04,1.33,1050.00,NaN,1304929.76,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,21,21,50,5/1/2019 5:34:49 PM,588937.04,888092.77,293834.43,3.70,1.55,0.00,0.00,0.06,1.91,1050.00,NaN,888092.77,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,21,21,50,5/1/2019 5:34:50 PM,588937.04,836753.80,260699.38,3.40,1.51,0.06,0.24,0.04,1.54,1050.00,NaN,836753.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,21,21,50,5/1/2019 5:34:51 PM,588937.04,714516.22,205406.48,2.74,1.34,0.00,0.00,0.02,0.82,1050.00,NaN,714516.22,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,21,21,50,5/1/2019 5:34:51 PM,588937.04,697740.56,207385.05,2.74,1.59,0.00,0.00,0.00,0.00,1050.00,NaN,697740.56,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,21,21,50,5/1/2019 5:34:52 PM,588937.04,646234.58,150855.02,2.46,1.31,0.00,0.00,0.00,0.00,1050.00,NaN,646234.58,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,21,21,50,5/1/2019 5:34:53 PM,588937.04,620718.75,96895.07,2.18,0.65,0.00,0.00,0.00,0.00,1050.00,NaN,620718.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,21,21,50,5/1/2019 5:34:53 PM,588937.04,595926.12,48923.61,2.04,0.28,0.00,0.00,0.00,0.00,1050.00,NaN,595926.12,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,21,21,50,5/1/2019 5:34:54 PM,588937.04,588937.04,0.03,2.02,0.14,0.00,0.00,0.00,0.00,1050.00,NaN,588937.04,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,21,21,50,5/1/2019 5:34:55 PM,588937.04,588937.04,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,588937.04,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,21,21,50,5/1/2019 5:34:56 PM,588937.04,588937.04,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,588937.04,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,21,21,50,5/1/2019 5:34:56 PM,588937.04,588937.04,0.03,2.02,0.14,0.00,0.00,0.00,0.00,1050.00,NaN,588937.04,NaN,0.00,0.00,0.00,0.00
Raw Model,1,583350.175267548,20008.1355,5/1/2019 5:34:56 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,21,21,50,5/1/2019 5:34:58 PM,1680311.47,3551915.85,777025.89,5.90,1.73,5.12,1.67,0.46,10.74,1050.00,NaN,3551915.85,NaN,0.00,0.00,0.00,0.00
CLUSTER,21,21,50,5/1/2019 5:34:59 PM,1443135.96,2722296.56,658131.76,5.84,2.39,4.06,1.39,0.16,3.88,1050.00,NaN,2722296.56,NaN,0.00,0.00,0.00,0.00
MaxSumK,21,21,50,5/1/2019 5:35:02 PM,1661343.37,2250326.40,312847.97,6.22,1.40,0.18,0.43,0.30,8.93,1050.00,NaN,2250326.40,NaN,0.00,0.00,0.00,0.00
MaxiMinK,21,21,50,5/1/2019 5:35:04 PM,583350.18,583350.18,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,583350.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,21,21,50,5/1/2019 5:35:05 PM,895059.26,2180526.46,574478.01,6.34,1.37,0.42,0.70,0.72,20.75,1050.00,NaN,2180526.46,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,21,21,50,5/1/2019 5:35:06 PM,1505580.65,2189327.35,411235.53,6.70,1.63,0.58,0.60,0.60,17.77,1050.00,NaN,2189327.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,21,21,50,5/1/2019 5:35:07 PM,583350.18,1292896.48,364697.49,5.78,1.85,0.12,0.32,0.04,1.64,1050.00,NaN,1292896.48,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,21,21,50,5/1/2019 5:35:09 PM,583350.18,1226302.71,370489.99,5.42,1.93,0.10,0.30,0.08,2.24,1050.00,NaN,1226302.71,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,21,21,50,5/1/2019 5:35:09 PM,583350.18,826771.44,260516.32,4.10,2.30,0.00,0.00,0.06,1.56,1050.00,NaN,826771.44,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,21,21,50,5/1/2019 5:35:10 PM,583350.18,776972.72,206119.82,3.54,1.72,0.00,0.00,0.04,0.99,1050.00,NaN,776972.72,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,21,21,50,5/1/2019 5:35:11 PM,583350.18,679272.16,169305.39,2.80,1.48,0.00,0.00,0.02,0.37,1050.00,NaN,679272.16,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,21,21,50,5/1/2019 5:35:11 PM,583350.18,695223.29,202865.34,2.86,1.48,0.00,0.00,0.00,0.00,1050.00,NaN,695223.29,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,21,21,50,5/1/2019 5:35:12 PM,583350.18,605121.40,86396.47,2.20,0.75,0.00,0.00,0.00,0.00,1050.00,NaN,605121.40,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,21,21,50,5/1/2019 5:35:13 PM,583350.18,623787.72,115513.16,2.56,1.49,0.00,0.00,0.00,0.00,1050.00,NaN,623787.72,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,21,21,50,5/1/2019 5:35:13 PM,583350.18,598225.02,73858.48,2.08,0.44,0.00,0.00,0.00,0.00,1050.00,NaN,598225.02,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,21,21,50,5/1/2019 5:35:14 PM,583350.18,583350.18,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,583350.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,21,21,50,5/1/2019 5:35:15 PM,583350.18,583350.18,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,583350.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,21,21,50,5/1/2019 5:35:16 PM,583350.18,592887.46,66761.03,2.08,0.56,0.00,0.00,0.00,0.00,1050.00,NaN,592887.46,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,21,21,50,5/1/2019 5:35:16 PM,583350.18,590933.78,53085.22,2.06,0.42,0.00,0.00,0.00,0.00,1050.00,NaN,590933.78,NaN,0.00,0.00,0.00,0.00
Raw Model,1,573864.121452877,19913.0984,5/1/2019 5:35:16 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,21,21,50,5/1/2019 5:35:17 PM,2020425.47,4290923.52,1018269.35,5.60,2.03,6.58,1.77,0.44,12.74,1050.00,NaN,4290923.52,NaN,0.00,0.00,0.00,0.00
CLUSTER,21,21,50,5/1/2019 5:35:19 PM,1277095.18,2802519.35,663604.61,5.74,1.95,3.62,1.55,0.28,7.62,1050.00,NaN,2802519.35,NaN,0.00,0.00,0.00,0.00
MaxSumK,21,21,50,5/1/2019 5:35:22 PM,1927170.79,2595915.06,315711.33,6.52,2.33,0.12,0.32,3.12,90.13,1050.00,NaN,2595915.06,NaN,0.00,0.00,0.00,0.00
MaxiMinK,21,21,50,5/1/2019 5:35:24 PM,573864.12,573864.12,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,573864.12,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,21,21,50,5/1/2019 5:35:25 PM,904341.51,2173070.45,532629.66,6.46,2.17,0.66,0.71,0.48,13.49,1050.00,NaN,2173070.45,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,21,21,50,5/1/2019 5:35:27 PM,749859.64,2163964.92,529681.68,6.72,2.14,0.54,0.70,0.52,17.58,1050.00,NaN,2163964.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,21,21,50,5/1/2019 5:35:28 PM,573864.12,1226634.99,349567.68,5.06,1.92,0.04,0.20,0.08,2.40,1050.00,NaN,1226634.99,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,21,21,50,5/1/2019 5:35:29 PM,573864.12,1319596.27,447301.55,5.64,1.93,0.18,0.43,0.16,4.60,1050.00,NaN,1319596.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,21,21,50,5/1/2019 5:35:29 PM,573864.12,816673.23,287209.11,3.52,1.89,0.00,0.00,0.00,0.00,1050.00,NaN,816673.23,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,21,21,50,5/1/2019 5:35:30 PM,573864.12,846541.08,270129.95,3.92,2.15,0.04,0.20,0.00,0.00,1050.00,NaN,846541.08,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,21,21,50,5/1/2019 5:35:31 PM,573864.12,630243.26,164982.05,2.46,1.33,0.00,0.00,0.02,0.24,1050.00,NaN,630243.26,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,21,21,50,5/1/2019 5:35:31 PM,573864.12,703189.42,216629.00,2.66,1.16,0.02,0.14,0.02,0.80,1050.00,NaN,703189.42,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,21,21,50,5/1/2019 5:35:32 PM,573864.12,595236.36,126799.89,2.14,0.72,0.00,0.00,0.00,0.00,1050.00,NaN,595236.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,21,21,50,5/1/2019 5:35:33 PM,573864.12,598038.77,96173.79,2.14,0.45,0.00,0.00,0.00,0.00,1050.00,NaN,598038.77,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,21,21,50,5/1/2019 5:35:33 PM,573864.12,580475.08,46276.68,2.02,0.14,0.00,0.00,0.00,0.00,1050.00,NaN,580475.08,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,21,21,50,5/1/2019 5:35:34 PM,573864.12,584245.46,53516.88,2.08,0.44,0.00,0.00,0.02,0.87,1050.00,NaN,584245.46,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,21,21,50,5/1/2019 5:35:35 PM,573864.12,573864.12,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,573864.12,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,21,21,50,5/1/2019 5:35:36 PM,573864.12,573864.12,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,573864.12,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,21,21,50,5/1/2019 5:35:36 PM,573864.12,573864.12,0.03,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,573864.12,NaN,0.00,0.00,0.00,0.00
Raw Model,1,585803.986778216,20084.1893,5/1/2019 5:35:36 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,21,21,50,5/1/2019 5:35:38 PM,1719507.45,3239361.41,741588.17,6.66,2.07,5.40,1.74,0.34,8.68,1050.00,NaN,3239361.41,NaN,0.00,0.00,0.00,0.00
CLUSTER,21,21,50,5/1/2019 5:35:39 PM,1275290.72,2257684.89,511798.36,5.86,1.78,2.52,1.17,0.50,15.53,1050.00,NaN,2257684.89,NaN,0.00,0.00,0.00,0.00
MaxSumK,21,21,50,5/1/2019 5:35:42 PM,1548553.73,1895605.41,253173.97,8.68,1.79,0.02,0.14,0.42,12.76,1050.00,NaN,1895605.41,NaN,0.00,0.00,0.00,0.00
MaxiMinK,21,21,50,5/1/2019 5:35:45 PM,585803.99,585803.99,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,585803.99,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,21,21,50,5/1/2019 5:35:46 PM,1085815.91,2078039.72,447345.80,6.72,1.52,0.24,0.47,0.42,11.84,1050.00,NaN,2078039.72,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,21,21,50,5/1/2019 5:35:47 PM,1006710.56,2100115.87,549756.07,6.58,1.30,0.26,0.48,0.58,18.10,1050.00,NaN,2100115.87,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,21,21,50,5/1/2019 5:35:48 PM,777348.67,1224662.22,275706.01,5.56,1.64,0.02,0.14,0.12,3.91,1050.00,NaN,1224662.22,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,21,21,50,5/1/2019 5:35:49 PM,585803.99,1286210.75,305167.37,5.92,2.08,0.04,0.20,0.16,3.25,1050.00,NaN,1286210.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,21,21,50,5/1/2019 5:35:50 PM,585803.99,845519.57,255589.75,3.92,2.05,0.02,0.14,0.00,0.00,1050.00,NaN,845519.57,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,21,21,50,5/1/2019 5:35:51 PM,585803.99,847160.30,279594.73,4.06,2.06,0.02,0.14,0.00,0.00,1050.00,NaN,847160.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,21,21,50,5/1/2019 5:35:51 PM,585803.99,653138.40,142153.86,2.48,0.94,0.00,0.00,0.00,0.00,1050.00,NaN,653138.40,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,21,21,50,5/1/2019 5:35:52 PM,585803.99,663719.57,146924.58,2.70,1.28,0.00,0.00,0.02,0.81,1050.00,NaN,663719.57,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,21,21,50,5/1/2019 5:35:53 PM,585803.99,606554.66,82969.49,2.16,0.64,0.00,0.00,0.00,0.00,1050.00,NaN,606554.66,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,21,21,50,5/1/2019 5:35:53 PM,585803.99,616419.64,94767.64,2.20,0.63,0.00,0.00,0.00,0.00,1050.00,NaN,616419.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,21,21,50,5/1/2019 5:35:54 PM,585803.99,592835.59,49221.20,2.06,0.42,0.00,0.00,0.00,0.00,1050.00,NaN,592835.59,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,21,21,50,5/1/2019 5:35:55 PM,585803.99,585803.99,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,585803.99,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,21,21,50,5/1/2019 5:35:55 PM,585803.99,585803.99,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,585803.99,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,21,21,50,5/1/2019 5:35:56 PM,585803.99,595024.25,64541.87,2.08,0.56,0.00,0.00,0.00,0.00,1050.00,NaN,595024.25,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,21,21,50,5/1/2019 5:35:57 PM,585803.99,594973.17,64184.26,2.10,0.70,0.00,0.00,0.00,0.00,1050.00,NaN,594973.17,NaN,0.00,0.00,0.00,0.00
Raw Model,1,589045.691211894,20598.5404,5/1/2019 5:35:57 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,21,21,50,5/1/2019 5:35:58 PM,2938230.34,4166429.96,828137.76,5.96,1.93,5.30,1.28,0.34,10.43,1050.00,NaN,4166429.96,NaN,0.00,0.00,0.00,0.00
CLUSTER,21,21,50,5/1/2019 5:35:59 PM,1467018.30,2897145.26,789633.67,5.88,1.81,2.86,1.48,0.50,13.15,1050.00,NaN,2897145.26,NaN,0.00,0.00,0.00,0.00
MaxSumK,21,21,50,5/1/2019 5:36:02 PM,1567400.44,2576228.40,430309.20,6.10,1.30,0.22,0.46,0.12,2.16,1050.00,NaN,2576228.40,NaN,0.00,0.00,0.00,0.00
MaxiMinK,21,21,50,5/1/2019 5:36:05 PM,589045.69,589045.69,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,589045.69,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,21,21,50,5/1/2019 5:36:06 PM,1074318.97,2303972.78,571049.43,6.28,1.82,0.58,0.72,0.34,7.23,1050.00,NaN,2303972.78,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,21,21,50,5/1/2019 5:36:07 PM,1194260.80,2430257.63,586536.55,7.20,2.53,0.46,0.78,0.50,15.04,1050.00,NaN,2430257.63,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,21,21,50,5/1/2019 5:36:08 PM,589045.69,1465860.81,497815.17,5.38,1.68,0.12,0.32,0.06,2.03,1050.00,NaN,1465860.81,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,21,21,50,5/1/2019 5:36:09 PM,589045.69,1387525.48,545983.63,5.12,2.03,0.16,0.42,0.10,2.85,1050.00,NaN,1387525.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,21,21,50,5/1/2019 5:36:10 PM,589045.69,935717.92,364371.11,3.96,2.05,0.02,0.14,0.02,0.65,1050.00,NaN,935717.92,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,21,21,50,5/1/2019 5:36:11 PM,589045.69,820818.34,288003.06,3.52,2.28,0.02,0.14,0.00,0.00,1050.00,NaN,820818.34,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,21,21,50,5/1/2019 5:36:11 PM,589045.69,704652.18,191419.55,2.84,1.41,0.00,0.00,0.02,0.89,1050.00,NaN,704652.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,21,21,50,5/1/2019 5:36:12 PM,589045.69,724630.12,205404.04,2.92,1.38,0.00,0.00,0.00,0.00,1050.00,NaN,724630.12,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,21,21,50,5/1/2019 5:36:13 PM,589045.69,628677.39,120753.64,2.30,0.92,0.00,0.00,0.00,0.00,1050.00,NaN,628677.39,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,21,21,50,5/1/2019 5:36:13 PM,589045.69,612076.59,92903.82,2.14,0.53,0.00,0.00,0.02,0.53,1050.00,NaN,612076.59,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,21,21,50,5/1/2019 5:36:14 PM,589045.69,589045.69,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,589045.69,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,21,21,50,5/1/2019 5:36:15 PM,589045.69,599163.90,70827.44,2.04,0.28,0.00,0.00,0.00,0.00,1050.00,NaN,599163.90,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,21,21,50,5/1/2019 5:36:16 PM,589045.69,589045.69,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1050.00,NaN,589045.69,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,21,21,50,5/1/2019 5:36:16 PM,589045.69,599046.61,70006.42,2.06,0.42,0.00,0.00,0.00,0.00,1050.00,NaN,599046.61,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,21,21,50,5/1/2019 5:36:17 PM,589045.69,597077.35,56221.58,2.06,0.42,0.00,0.00,0.00,0.00,1050.00,NaN,597077.35,NaN,0.00,0.00,0.00,0.00
